x, y, z
4.325585554329195, 5.2644685096862895,                                                                                       
4.3244329876824885, 5.269477509605011,                                                                                       
4.328164323967506, 5.272074398605697,                                                                                       
4.327543147243112, 5.268524987903977,                                                                                       
4.537379109291773, 5.215343351899473,                                                                                       
5.380052813120915, 5.408808512947274,                                                                                       
5.268759342676022, 5.227037437379018,                                                                                       
5.360588722686595, 5.280009790639843,                                                                                       
4.940732503793169, 4.806351746981269,                                                                                       
5.200638486271852, 4.629053627506843,                                                                                       
5.270122724252829, 4.807398008039538,                                                                                       
5.166335307828603, 5.314332059564521,                                                                                       
5.161029169895309, 4.563921714952035,                                                                                       
4.56588222530018, 5.171900536291786,                                                                                       
5.151264949383278, 4.911046302356171,                                                                                       
4.941078422262273, 4.742683987787341,                                                                                       
5.3373622423593305, 4.269483344560773,                                                                                       
4.670066184008985, 5.178326914860672,                                                                                       
5.1057497587495195, 4.872222921312333,                                                                                       
5.099024114552377, 4.641996792515545,                                                                                       
4.741119100709287, 5.2093428276656955,                                                                                       
5.190150947316161, 4.882028893762948,                                                                                       
4.688425951561284, 5.166694992254159,                                                                                       
5.5126640323233085, 5.4943715974529805,                                                                                       
5.333744602167522, 4.276557871749324,                                                                                       
4.534417448405229, 5.1882040216748635,                                                                                       
5.024135735740792, 4.763410839444908,                                                                                       
5.040149795549066, 4.787305968446319,                                                                                       
5.262592195204625, 5.417806189649546,                                                                                       
5.653062344600082, 5.653387438931962,                                                                                       
5.461753199732693, 5.434861786383336,                                                                                       
5.075629583744264, 4.74067157459308,                                                                                       
4.5352256453195325, 5.192828807988703,                                                                                       
5.45675670253291, 5.418820432392796,                                                                                       
5.295376471138427, 5.291130696546356,                                                                                       
4.957514986721913, 4.856187411884942,                                                                                       
5.193655045746049, 5.317892122475988,                                                                                       
5.3234155538353045, 5.3515431197858385,                                                                                       
4.5389898512136, 5.20064372348949,                                                                                       
5.368588010508891, 5.3643687091541175,                                                                                       
5.205730593440024, 5.253460591263161,                                                                                       
4.535504163171972, 5.19157074486891,                                                                                       
5.418032820445771, 5.374244491566758,                                                                                       
4.327251210151807, 5.2632774605958685,                                                                                       
5.146246213239045, 5.2551881972534815,                                                                                       
5.053847678654237, 5.226718654832257,                                                                                       
4.50276624911563, 5.189831459552324,                                                                                       
5.192017752393962, 5.210015081187238,                                                                                       
5.333896713846967, 4.271929559369237,                                                                                       
4.284832518639296, 5.269664299715794,                                                                                       
4.991629696741101, 5.021898091092232,                                                                                       
5.098437311562068, 4.766196241558582,                                                                                       
5.403863774618705, 5.407817999262955,                                                                                       
5.379430554642538, 5.348389125698484,                                                                                       
4.436902032043655, 5.22107861768644,                                                                                       
5.328347005887719, 5.34797989848874,                                                                                       
5.518351786599363, 5.494065835070582,                                                                                       
5.170115232619259, 4.6364400242774195,                                                                                       
5.368276307950875, 5.367975832533154,                                                                                       
4.503920056181991, 5.210907181546452,                                                                                       
4.4683908578522775, 5.216980419668324,                                                                                       
4.533650387994861, 5.18499160179768,                                                                                       
5.462703983101385, 5.459937237310774,                                                                                       
4.9589998935879, 4.819992881620547,                                                                                       
5.248864930584519, 5.297068518616144,                                                                                       
5.02284721901109, 4.806794840001153,                                                                                       
4.30339669131349, 5.3006869085530415,                                                                                       
5.488207915290188, 5.4413258048196775,                                                                                       
5.3530461448821525, 5.343969461898239,                                                                                       
4.61684275039046, 5.184041543165373,                                                                                       
5.511240894313214, 5.3778741257141975,                                                                                       
5.223089440171064, 5.237664959151014,                                                                                       
5.493722850652343, 5.462144967972058,                                                                                       
5.5057648166370985, 5.45758750871354,                                                                                       
4.635414283786476, 5.172260656470025,                                                                                       
5.454154432973107, 5.401141144688306,                                                                                       
4.297865660892611, 5.299199940326744,                                                                                       
5.4673095208070155, 5.441370695193876,                                                                                       
5.19231967405075, 4.8315339086479785,                                                                                       
5.486280775313138, 5.48087284321607,                                                                                       
4.697393730566391, 5.165426764082502,                                                                                       
5.532669857860003, 5.492905332831323,                                                                                       
5.418578418576754, 5.4069719044680635,                                                                                       
5.22422772003686, 5.257494943672101,                                                                                       
5.591708849300914, 5.584561625902328,                                                                                       
4.5034623319884055, 5.194219235376376,                                                                                       
5.019886501656488, 4.707237316971492,                                                                                       
4.294001350632678, 5.31077786895589,                                                                                       
4.8126861592404975, 5.129430393200673,                                                                                       
4.531424004765933, 5.1861602900210375,                                                                                       
5.083331589504869, 4.863713401155977,                                                                                       
5.664473445070804, 5.645675931430656,                                                                                       
4.7944331913501035, 5.180447463235039,                                                                                       
4.768326828658693, 5.2134061288877485,                                                                                       
4.53235805005332, 5.195194151293396,                                                                                       
4.986086205445768, 4.827758431405476,                                                                                       
4.984636344181883, 4.886330490778436,                                                                                       
5.482506246131673, 5.487912375257751,                                                                                       
5.2169194422716005, 5.269183500259954,                                                                                       
5.294392436218644, 5.247518747110344,                                                                                       
5.665269483424514, 5.645403720220771,                                                                                       
5.0703295843699365, 4.7148312263524685,                                                                                       
4.541011305999297, 5.190300893331142,                                                                                       
5.112814140538541, 4.594742545577979,                                                                                       
5.6668126761750495, 5.651029878786701,                                                                                       
5.260914454598778, 5.290161744586291,                                                                                       
4.286195258740556, 5.308209126038953,                                                                                       
4.531874271860581, 5.19843215241347,                                                                                       
4.326092027806828, 5.271373394176674,                                                                                       
4.282365624967933, 5.303343392900179,                                                                                       
4.505249539806352, 5.201259008568295,                                                                                       
5.134837147161363, 4.5998333281502335,                                                                                       
4.544469022423456, 5.202724379912562,                                                                                       
4.3064667965567285, 5.274637016384379,                                                                                       
4.284352606762719, 5.301976814234551,                                                                                       
5.203406013658707, 4.610205521064654,                                                                                       
4.5301931778965345, 5.196679585241213,                                                                                       
5.028723977758309, 4.621587659959076,                                                                                       
4.324611143964249, 5.27035258736235,                                                                                       
4.565464961679251, 5.204004251182901,                                                                                       
4.62134628977694, 5.25743757448316,                                                                                       
4.519169833715359, 5.203866331250537,                                                                                       
4.99570541610971, 4.694478343944743,                                                                                       
5.314284607526576, 5.253856773221119,                                                                                       
5.357467921012915, 5.345975241762449,                                                                                       
5.229652592858644, 4.890456828692186,                                                                                       
4.5296909620444445, 5.187508148538375,                                                                                       
5.204024013698044, 4.6080114338226545,                                                                                       
4.721316153338415, 5.1519630242683245,                                                                                       
5.093414740296495, 5.221706869848429,                                                                                       
4.53791749153925, 5.192142545503123,                                                                                       
5.2051509550088815, 4.6163478822626445,                                                                                       
5.248359409810726, 5.247427751980214,                                                                                       
5.006723033103372, 4.732328593491162,                                                                                       
4.82027559229103, 5.166135517317915,                                                                                       
5.317585878047082, 5.376756378815707,                                                                                       
4.604875720081251, 5.182595530155779,                                                                                       
5.339793315007681, 5.451761985219708,                                                                                       
4.863143863678218, 5.143420382349842,                                                                                       
5.299162399363556, 4.760740850527671,                                                                                       
5.039303067456496, 5.016137389609159,                                                                                       
4.29803348720809, 5.300008250272344,                                                                                       
5.084347187071281, 4.683477092560635,                                                                                       
5.452758868631816, 5.418101553635982,                                                                                       
4.636040593419305, 5.167204287815824,                                                                                       
5.159300518302577, 4.637152264307346,                                                                                       
5.180605820941015, 5.2360105327209485,                                                                                       
5.296231448906147, 5.15478568220047,                                                                                       
5.246931967326163, 4.521069377258347,                                                                                       
5.299539018842762, 5.274103523003269,                                                                                       
5.232123746865024, 5.312065171743509,                                                                                       
5.181341503843641, 4.620917829128632,                                                                                       
5.4165727083950514, 5.248130108495967,                                                                                       
5.182842534187851, 5.23731311169181,                                                                                       
4.5350903831160725, 5.180381375661139,                                                                                       
5.158181450458641, 4.9585667325873795,                                                                                       
5.145892682087702, 4.804128671680236,                                                                                       
5.24823550102848, 5.223908024424775,                                                                                       
5.187114960765103, 5.29487190139935,                                                                                       
5.017730907236529, 4.7758603471090515,                                                                                       
4.543585386864034, 5.198395222950941,                                                                                       
4.636011327162042, 5.195525681068241,                                                                                       
5.110429513279218, 5.031177225030082,                                                                                       
5.139198311557528, 4.582084414245034,                                                                                       
4.896362899142685, 5.089364538536823,                                                                                       
5.073244649990645, 4.839175776576479,                                                                                       
4.979323674617689, 4.844269458196176,                                                                                       
5.114379799188865, 4.9713849503759,                                                                                       
5.033270903089589, 4.761715204612694,                                                                                       
4.30589630047322, 5.283944251236411,                                                                                       
5.080976496590456, 5.215462970271528,                                                                                       
5.65979401480692, 5.626229741788815,                                                                                       
5.152772369521092, 5.269628990922646,                                                                                       
5.277165657848472, 5.284754600403555,                                                                                       
5.5473962442908045, 5.365969571717536,                                                                                       
5.493802135219738, 5.389966810726781,                                                                                       
4.733121569897995, 5.180852057696315,                                                                                       
5.20317684250432, 4.5942783066133615,                                                                                       
5.463942105980931, 5.404746037428799,                                                                                       
5.272510494391993, 5.25251244455827,                                                                                       
5.147744049038568, 4.6474285453626605,                                                                                       
4.537938941339446, 5.198363818281719,                                                                                       
5.1424330975108345, 5.215979300440843,                                                                                       
5.016580277969003, 5.182979350959914,                                                                                       
5.36902042775206, 4.864667819114089,                                                                                       
5.2403788297371605, 5.285722516096963,                                                                                       
5.3636246541456565, 5.347328143354754,                                                                                       
5.650966792224224, 5.651637519605534,                                                                                       
5.209126980502466, 5.187505559188657,                                                                                       
4.301273536287817, 5.310129629744856,                                                                                       
5.408349507794246, 5.150923191552157,                                                                                       
5.08388248165671, 5.228239022564091,                                                                                       
5.39812766161594, 5.386736434293612,                                                                                       
5.658026601859445, 5.627718372084625,                                                                                       
4.311996753572029, 5.293320148472522,                                                                                       
5.3041078923629446, 5.277520547650469,                                                                                       
4.808269556796756, 5.166097896424266,                                                                                       
4.985465755126383, 4.8101490971868355,                                                                                       
4.543685129291246, 5.191660642096271,                                                                                       
5.650874872795782, 5.651898281129136,                                                                                       
5.114900434640915, 4.937590255614605,                                                                                       
5.219664378729359, 4.960367740330659,                                                                                       
5.501519881971153, 5.483600559674672,                                                                                       
4.2982465988490945, 5.256236678629508,                                                                                       
5.47534368609658, 5.098095651035611,                                                                                       
5.482088034311179, 5.14858445975902,                                                                                       
4.282986143686493, 5.270531422904974,                                                                                       
5.221982319192543, 5.224433210216824,                                                                                       
5.146594857124473, 4.679750263456205,                                                                                       
5.230037878136703, 4.577617490787297,                                                                                       
5.261707835972556, 5.226610033113232,                                                                                       
4.598222051269621, 5.161519321193806,                                                                                       
4.535214121619957, 5.188548660074241,                                                                                       
4.974556166056503, 4.787525853911136,                                                                                       
5.097571893094134, 4.646128785520617,                                                                                       
5.337518059262081, 4.271202468222685,                                                                                       
5.121659661510809, 4.617880218995529,                                                                                       
4.2855074617722275, 5.2944620047239805,                                                                                       
4.531989067093877, 5.190149571563921,                                                                                       
5.3569523659326235, 5.35231938828207,                                                                                       
5.095364546817712, 4.810904667877747,                                                                                       
4.314845051782044, 5.263588960706418,                                                                                       
